employee_id,employee_name,age,gender,location,education,career,job,skills,work_location,hope_salary,timestamp
a00003916,차XX,26세~30세,남자,울산광역시 남구,대졸(예정),신입,정보보안 담당자,Firewall;ISO;Network Security,"대구광역시, 울산광역시 남구, 부산광역시 기장군",면접후결정,2025-09-10 05:52:41.669957
a00003917,이XX,26세~30세,여자,인천광역시 미추홀구,대졸(예정),신입,서버/백엔드 개발자,PyTorch;Git;JavaScript;JIRA,"인천광역시 미추홀구, 인천광역시 남동구",면접후결정,2025-09-10 05:52:41.669957
a00003918,임XX,31세~35세,남자,전북특별자치도 전주시,초대졸(예정),3년,안드로이드 개발자,MVVM;Kotlin;Android;Android Studio;MySQL,전북특별자치도,면접후결정,2025-09-10 05:52:41.669957
a00003919,우XX,25세이하,남자,서울특별시 강동구,대졸(예정),신입,블록체인,Python;TON;Solana;OpenZeppelin;TVM,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00003920,유XX,46세이상,남자,서울특별시 강서구,석박사(예정),20년 이상,안드로이드 개발자,MongoDB;Android Studio;MySQL,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00003921,전XX,26세~30세,남자,광주광역시 서구,대졸(예정),1년,서버/백엔드 개발자,Docker;Python;JIRA;Java;Nest.js,광주광역시,면접후결정,2025-09-10 05:52:41.669957
a00003922,정XX,31세~35세,남자,충청북도 청주시,고졸(예정),6년,서버/백엔드 개발자,PyTorch;MySQL;JPA;FastAPI,"충청남도, 충청북도 청주시, 충청북도 증평군",면접후결정,2025-09-10 05:52:41.669957
a00003923,구XX,31세~35세,남자,충청남도 천안시,대졸(예정),3년,서버/백엔드 개발자,Nest.js;AWS;FastAPI,"충청남도, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00003924,전XX,31세~35세,남자,전북특별자치도 전주시,석박사(예정),6년,DBA,Redis;MongoDB;Terraform;SQL,"광주광역시, 전북특별자치도 전주시, 전북특별자치도 진안군",면접후결정,2025-09-10 05:52:41.669957
a00003925,홍XX,25세이하,남자,경기도 부천시,대졸(예정),1년,인공지능/머신러닝,PyTorch;Docker;GitHub,경기도,면접후결정,2025-09-10 05:52:41.669957
a00003926,고XX,46세이상,남자,전라남도 나주시,대졸(예정),8년,서버/백엔드 개발자,ExpressJS;Python;PostgreSQL;JIRA,"전라남도, 전북특별자치도",면접후결정,2025-09-10 05:52:41.669957
a00003927,노XX,31세~35세,남자,경기도 하남시,초대졸(예정),3년,프론트엔드 개발자,TypeScript;CSS;React;Git,"경기도, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00003928,안XX,41세~45세,남자,강원특별자치도 삼척시,대졸(예정),14년,devops/시스템 엔지니어,Docker;Prometheus;Bash,"충청북도, 강원특별자치도 삼척시, 강원특별자치도 정선군",면접후결정,2025-09-10 05:52:41.669957
a00003929,손XX,25세이하,남자,경상남도 창원시,대졸(예정),신입,서버/백엔드 개발자,AWS;Nest.js;MySQL,"경상남도, 울산광역시",면접후결정,2025-09-10 05:52:41.669957
a00003930,신XX,26세~30세,남자,대구광역시 수성구,대졸(예정),4년,QA 엔지니어,테스트 케이스;Slack;Figma,"대구광역시 수성구, 대구광역시 서구",면접후결정,2025-09-10 05:52:41.669957
a00003931,황XX,25세이하,남자,전북특별자치도 부안군,초대졸(예정),신입,SW/솔루션,AWS;Spring Framework;Redis;Java;MySQL,"전북특별자치도 부안군, 전북특별자치도 익산시",면접후결정,2025-09-10 05:52:41.669957
a00003932,나XX,46세이상,여자,광주광역시 광산구,대졸(예정),20년 이상,정보보안 담당자,CISA;ISMS-P;ISO 27001;ISO;VPN,"전북특별자치도, 광주광역시 광산구, 광주광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00003933,정XX,31세~35세,남자,경기도 안양시,대졸(예정),2년,빅데이터 엔지니어,Java;NoSQL;Spring,"인천광역시, 경기도 안양시, 경기도 군포시",면접후결정,2025-09-10 05:52:41.669957
a00003934,조XX,26세~30세,남자,강원특별자치도 원주시,대졸(예정),4년,빅데이터 엔지니어,Docker;RDBMS;Jenkins;Java,"강원특별자치도, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00003935,권XX,31세~35세,남자,경상남도 창원시,대졸(예정),1년,devops/시스템 엔지니어,Bash;Linux;Kubernetes;Grafana;Docker,"부산광역시, 경상남도 창원시, 경상남도 함안군",면접후결정,2025-09-10 05:52:41.669957
a00003936,양XX,46세이상,남자,서울특별시 송파구,고졸(예정),10년,iOS 개발자,Git;MVVM;Flutter,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00003937,전XX,26세~30세,여자,서울특별시 마포구,대졸(예정),2년,웹퍼블리셔,Jenkins;Spring Boot;RDBMS;NoSQL;Kubernetes,"서울특별시 마포구, 서울특별시 은평구, 서울특별시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00003938,오XX,46세이상,여자,전라남도 목포시,대졸(예정),20년 이상,서버/백엔드 개발자,TypeScript;Nest.js;MySQL;FastAPI,"전라남도 목포시, 전라남도 무안군",면접후결정,2025-09-10 05:52:41.669957
a00003939,신XX,31세~35세,남자,전북특별자치도 전주시,초대졸(예정),4년,서버/백엔드 개발자,Git;FastAPI;Redis;JIRA,"전북특별자치도, 광주광역시",면접후결정,2025-09-10 05:52:41.669957
a00003940,고XX,25세이하,여자,경기도 용인시,초대졸(예정),신입,SW/솔루션,Java;Git;Spring Framework;Redis;JPA,"경기도 용인시, 경기도 수원시, 경기도 군포시",면접후결정,2025-09-10 05:52:41.669957
a00003941,유XX,46세이상,여자,부산광역시 사하구,대졸(예정),20년 이상,devops/시스템 엔지니어,AWS;Docker;PaaS;FastAPI,"부산광역시 사하구, 부산광역시 중구",면접후결정,2025-09-10 05:52:41.669957
a00003942,허XX,31세~35세,여자,부산광역시 남구,대졸(예정),8년,HW/임베디드,Windows Driver;PADS;Microcontrollers,"부산광역시, 경상남도",면접후결정,2025-09-10 05:52:41.669957
a00003943,윤XX,25세이하,여자,경상남도 거제시,대졸(예정),신입,서버/백엔드 개발자,Redis;Spring Boot;JavaScript,"부산광역시, 경상남도 거제시, 경상남도 창원시",면접후결정,2025-09-10 05:52:41.669957
a00003944,민XX,46세이상,남자,대구광역시 달성군,대졸(예정),14년,DBA,NoSQL;Azure SQL;MongoDB;Oracle;Redis,"대구광역시 달성군, 경상북도 고령군, 대구광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00003945,홍XX,26세~30세,여자,서울특별시 송파구,대졸(예정),1년,devops/시스템 엔지니어,Linux;AWS;Bash;Docker,"서울특별시 송파구, 서울특별시 강동구",면접후결정,2025-09-10 05:52:41.669957
a00003946,안XX,31세~35세,남자,경기도 고양시,대졸(예정),5년,devops/시스템 엔지니어,Grafana;Kubernetes;Bash,"경기도 고양시, 서울특별시 강서구, 서울특별시 서대문구",면접후결정,2025-09-10 05:52:41.669957
a00003947,양XX,26세~30세,남자,경기도 용인시,대졸(예정),1년,devops/시스템 엔지니어,Docker;Kubernetes;PaaS,"경기도 용인시, 경기도 오산시",면접후결정,2025-09-10 05:52:41.669957
a00003948,전XX,41세~45세,여자,광주광역시 광산구,대졸(예정),1년,devops/시스템 엔지니어,Prometheus;Docker;Linux;AWS;FastAPI,광주광역시,면접후결정,2025-09-10 05:52:41.669957
a00003949,나XX,25세이하,남자,대구광역시 수성구,석박사(예정),신입,프론트엔드 개발자,TypeScript;MySQL;GitHub,"대구광역시 수성구, 대구광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00003950,허XX,25세이하,남자,서울특별시 구로구,대졸(예정),신입,프론트엔드 개발자,React;Java;AWS,"서울특별시 구로구, 서울특별시 영등포구, 서울특별시 금천구",면접후결정,2025-09-10 05:52:41.669957
a00003951,한XX,46세이상,남자,전라남도 여수시,대졸(예정),15년,HW/임베디드,I2C;Microcontrollers;KiCAD,"전라남도 여수시, 경상남도 하동군, 전라남도 광양시",면접후결정,2025-09-10 05:52:41.669957
a00003952,한XX,31세~35세,남자,경기도 하남시,대졸(예정),3년,프론트엔드 개발자,JavaScript;HTML;AWS;CSS;GitHub,"경기도 하남시, 서울특별시 송파구, 서울특별시 광진구",면접후결정,2025-09-10 05:52:41.669957
a00003953,유XX,26세~30세,여자,서울특별시 금천구,대졸(예정),5년,devops/시스템 엔지니어,AWS;Grafana;GPU;Prometheus,"인천광역시, 서울특별시 금천구, 서울특별시 동작구",면접후결정,2025-09-10 05:52:41.669957
a00003954,손XX,26세~30세,남자,인천광역시 미추홀구,대졸(예정),신입,SW/솔루션,Redis;AWS;Java,"경기도, 인천광역시 미추홀구, 인천광역시 연수구",면접후결정,2025-09-10 05:52:41.669957
a00003955,임XX,26세~30세,남자,경상남도 창원시,석박사(예정),신입,프론트엔드 개발자,MySQL;AWS;HTML;JavaScript;CSS,"경상남도, 울산광역시",면접후결정,2025-09-10 05:52:41.669957
a00003956,임XX,41세~45세,남자,경상남도 양산시,대졸(예정),16년,서버/백엔드 개발자,AWS;PyTorch;PostgreSQL,"경상남도, 부산광역시",면접후결정,2025-09-10 05:52:41.669957
a00003957,차XX,26세~30세,남자,경기도 평택시,대졸(예정),신입,프론트엔드 개발자,TypeScript;HTML;JavaScript,경기도,면접후결정,2025-09-10 05:52:41.669957
a00003958,최XX,41세~45세,남자,서울특별시 양천구,석박사(예정),12년,빅데이터 엔지니어,Jenkins;RDBMS;NoSQL;Kubernetes;Java,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00003959,노XX,26세~30세,남자,서울특별시 강북구,대졸(예정),신입,서버/백엔드 개발자,MySQL;Java;MongoDB;Redis;TypeScript,"서울특별시 강북구, 서울특별시 도봉구",면접후결정,2025-09-10 05:52:41.669957
a00003960,심XX,46세이상,남자,경상남도 진주시,석박사(예정),16년,서버/백엔드 개발자,Docker;Python;MySQL;JIRA;PostgreSQL,"대구광역시, 경상남도 진주시, 경상남도 산청군",면접후결정,2025-09-10 05:52:41.669957
a00003961,백XX,26세~30세,남자,경기도 포천시,고졸(예정),2년,SW/솔루션,AWS;React;MySQL;JPA,"경기도 포천시, 경기도 연천군",면접후결정,2025-09-10 05:52:41.669957
a00003962,최XX,25세이하,남자,경상남도 양산시,대졸(예정),신입,DBA,Terraform;AWS RDS;SQL;Oracle,"경상남도 양산시, 경상남도 김해시, 부산광역시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00003963,주XX,26세~30세,여자,경기도 안양시,대졸(예정),1년,서버/백엔드 개발자,MongoDB;Nest.js;Redis,"경기도, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00003964,이XX,46세이상,여자,서울특별시 관악구,대졸(예정),8년,서버/백엔드 개발자,Redis;Java;PostgreSQL,"서울특별시 관악구, 서울특별시 금천구, 서울특별시 동작구",면접후결정,2025-09-10 05:52:41.669957
a00003965,유XX,31세~35세,남자,전라남도 강진군,대졸(예정),3년,프론트엔드 개발자,GitHub;HTML;AWS;Java,"전라남도, 전북특별자치도",면접후결정,2025-09-10 05:52:41.669957
a00003966,양XX,26세~30세,남자,부산광역시 사하구,석박사(예정),1년,인공지능/머신러닝,Python;CUDA;Java,"울산광역시, 부산광역시 사하구, 부산광역시 동구",면접후결정,2025-09-10 05:52:41.669957
a00003967,차XX,31세~35세,여자,경기도 고양시,대졸(예정),2년,빅데이터 엔지니어,Kubernetes;Java;RDBMS;Docker,"경기도, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00003968,노XX,26세~30세,남자,서울특별시 강서구,대졸(예정),1년,웹퍼블리셔,Azure;AWS;Spring Boot;Kubernetes,"서울특별시 강서구, 서울특별시 양천구",면접후결정,2025-09-10 05:52:41.669957
a00003969,전XX,26세~30세,여자,서울특별시 동대문구,대졸(예정),신입,devops/시스템 엔지니어,Kubernetes;FastAPI;GPU,"서울특별시, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00003970,서XX,31세~35세,남자,경기도 남양주시,대졸(예정),6년,프론트엔드 개발자,Java;CSS;MySQL;JavaScript;AWS,"경기도, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00003971,권XX,31세~35세,남자,서울특별시 중구,대졸(예정),6년,서버/백엔드 개발자,PostgreSQL;JPA;Nest.js;Spring Framework;TypeScript,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00003972,송XX,31세~35세,남자,울산광역시 울주군,대졸(예정),9년,devops/시스템 엔지니어,Grafana;Prometheus;Kubernetes;AWS,"대구광역시, 울산광역시 울주군, 울산광역시 중구",면접후결정,2025-09-10 05:52:41.669957
a00003973,유XX,25세이하,남자,경기도 의정부시,고졸(예정),신입,QA 엔지니어,Confluence;MySQL;QA 엔지니어링;SQL,"인천광역시, 경기도 의정부시, 서울특별시 노원구",면접후결정,2025-09-10 05:52:41.669957
a00003974,성XX,31세~35세,남자,전북특별자치도 완주군,초대졸(예정),5년,빅데이터 엔지니어,Docker;RDBMS;NoSQL;Java;Spring,"충청남도, 전북특별자치도 완주군, 전북특별자치도 김제시",면접후결정,2025-09-10 05:52:41.669957
a00003975,전XX,36세~40세,여자,경기도 성남시,대졸(예정),6년,정보보안 담당자,VPN;ISMS-P;CISSP,"경기도, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00003976,안XX,41세~45세,남자,서울특별시 마포구,고졸미만,10년,프론트엔드 개발자,CSS;React;HTML;TypeScript;AWS,"서울특별시 마포구, 서울특별시 은평구",면접후결정,2025-09-10 05:52:41.669957
a00003977,송XX,26세~30세,남자,서울특별시 양천구,대졸(예정),2년,프론트엔드 개발자,JavaScript;AWS;MySQL;GitHub,"경기도, 서울특별시 양천구, 경기도 광명시",면접후결정,2025-09-10 05:52:41.669957
a00003978,유XX,26세~30세,남자,경기도 화성시,대졸(예정),1년,인공지능/머신러닝,Git;Python;FastAPI;Linux,경기도,면접후결정,2025-09-10 05:52:41.669957
a00003979,류XX,25세이하,남자,충청북도 청주시,대졸(예정),1년,서버/백엔드 개발자,Java;AWS;JIRA,"대전광역시, 충청북도 청주시, 충청북도 보은군",면접후결정,2025-09-10 05:52:41.669957
a00003980,황XX,26세~30세,남자,서울특별시 강남구,고졸(예정),신입,프론트엔드 개발자,React;GitHub;Git;HTML;Java,"경기도, 서울특별시 강남구, 서울특별시 송파구",면접후결정,2025-09-10 05:52:41.669957
a00003981,오XX,25세이하,남자,전북특별자치도 전주시,대졸(예정),신입,빅데이터 엔지니어,Spring Boot;Jenkins;Kubernetes;Spring,"대전광역시, 전북특별자치도 전주시, 전북특별자치도 완주군",면접후결정,2025-09-10 05:52:41.669957
a00003982,전XX,26세~30세,남자,인천광역시 부평구,고졸(예정),2년,정보보안 담당자,CISSP;ISO 27001;VPN,"인천광역시 부평구, 인천광역시 계양구",면접후결정,2025-09-10 05:52:41.669957
a00003983,곽XX,31세~35세,남자,서울특별시 성동구,대졸(예정),5년,devops/시스템 엔지니어,Prometheus;Grafana;GPU,"서울특별시 성동구, 서울특별시 광진구",면접후결정,2025-09-10 05:52:41.669957
a00003984,백XX,36세~40세,남자,대구광역시 군위군,고졸(예정),4년,웹퍼블리셔,Spring Boot;Azure;NoSQL,"대구광역시 군위군, 경상북도 안동시, 대구광역시 북구",면접후결정,2025-09-10 05:52:41.669957
a00003985,황XX,26세~30세,남자,경상북도 칠곡군,대졸(예정),1년,서버/백엔드 개발자,JIRA;Spring Boot;Redis,"경상북도 칠곡군, 대구광역시 북구, 대구광역시 달서구",면접후결정,2025-09-10 05:52:41.669957
a00003986,차XX,46세이상,남자,강원특별자치도 강릉시,대졸(예정),10년,정보보안 담당자,CISSP;IPS;ISO,"강원특별자치도, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00003987,홍XX,41세~45세,여자,경기도 안산시,석박사(예정),15년,정보보안 담당자,CISM;Criminal IP;ISO 27001;VPN;CISA,"인천광역시, 경기도 안산시, 경기도 시흥시",면접후결정,2025-09-10 05:52:41.669957
a00003988,양XX,25세이하,여자,경기도 동두천시,대졸(예정),신입,HW/임베디드,C++;Git;FPGA,"경기도, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00003989,최XX,25세이하,남자,서울특별시 서초구,대졸(예정),1년,서버/백엔드 개발자,Spring Boot;Git;JIRA;Node.js,"서울특별시, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00003990,남XX,31세~35세,여자,경상남도 진주시,대졸(예정),10년,크로스플랫폼 앱개발자,Git;Flutter;MongoDB,"경상남도, 부산광역시",면접후결정,2025-09-10 05:52:41.669957
a00003991,유XX,31세~35세,남자,경기도 용인시,대졸(예정),5년,DBA,MariaDB;MySQL;MongoDB,"경기도 용인시, 경기도 성남시, 경기도 군포시",면접후결정,2025-09-10 05:52:41.669957
a00003992,차XX,26세~30세,여자,경상남도 양산시,대졸(예정),신입,인공지능/머신러닝,CUDA;GitHub;Python;AWS;PyTorch,"경상남도 양산시, 부산광역시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00003993,임XX,46세이상,여자,서울특별시 금천구,초대졸(예정),11년,빅데이터 엔지니어,Azure;Spring Boot;Docker;Spring,"서울특별시 금천구, 서울특별시 관악구, 서울특별시 구로구",면접후결정,2025-09-10 05:52:41.669957
a00003994,고XX,26세~30세,남자,서울특별시 종로구,대졸(예정),1년,프론트엔드 개발자,CSS;TypeScript;Git,"서울특별시 종로구, 서울특별시 동대문구, 서울특별시 중구",면접후결정,2025-09-10 05:52:41.669957
a00003995,송XX,41세~45세,여자,서울특별시 강동구,대졸(예정),11년,SW/솔루션,GitHub;MySQL;JPA;Git;React,"서울특별시 강동구, 경기도 하남시, 경기도 구리시",면접후결정,2025-09-10 05:52:41.669957
a00003996,손XX,31세~35세,남자,서울특별시 송파구,대졸(예정),2년,devops/시스템 엔지니어,AWS;Docker;Bash;Kubernetes,"서울특별시, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00003997,고XX,41세~45세,남자,경상북도 경산시,대졸(예정),11년,SW/솔루션,React;JPA;AWS;GitHub,경상북도,면접후결정,2025-09-10 05:52:41.669957
a00003998,최XX,36세~40세,남자,경기도 남양주시,고졸(예정),10년,서버/백엔드 개발자,Docker;JPA;FastAPI,경기도,면접후결정,2025-09-10 05:52:41.669957
a00003999,최XX,25세이하,남자,서울특별시 광진구,대졸(예정),신입,빅데이터 엔지니어,RDBMS;Java;Jenkins,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00004000,성XX,41세~45세,남자,서울특별시 영등포구,대졸(예정),7년,안드로이드 개발자,Git;Android;MVVM;MongoDB,"인천광역시, 서울특별시 영등포구, 서울특별시 구로구",면접후결정,2025-09-10 05:52:41.669957
a00004001,홍XX,25세이하,남자,대전광역시 유성구,고졸(예정),신입,HW/임베디드,CAD;SPI;Bare-metal Programming;Linux,"충청남도, 대전광역시 유성구, 대전광역시 중구",면접후결정,2025-09-10 05:52:41.669957
a00004002,윤XX,31세~35세,여자,경상북도 문경시,대졸(예정),4년,인공지능/머신러닝,FastAPI;PyTorch;GitHub;Java,"충청북도, 경상북도 문경시, 충청북도 괴산군",면접후결정,2025-09-10 05:52:41.669957
a00004003,주XX,25세이하,남자,충청남도 당진시,초대졸(예정),신입,프론트엔드 개발자,MySQL;React;CSS;GitHub;Java,"충청남도, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00004004,구XX,26세~30세,남자,경기도 광주시,대졸(예정),1년,빅데이터 엔지니어,RDBMS;Spring Boot;AWS;Docker;Kubernetes,"서울특별시, 경기도 광주시, 경기도 성남시",면접후결정,2025-09-10 05:52:41.669957
a00004005,하XX,25세이하,남자,서울특별시 동대문구,고졸(예정),신입,DBA,MSSQL;Azure SQL;Oracle;SQL;NoSQL,"서울특별시 동대문구, 서울특별시 중구, 서울특별시 성동구",면접후결정,2025-09-10 05:52:41.669957
a00004006,심XX,41세~45세,남자,인천광역시 서구,대졸(예정),15년,정보보안 담당자,ISO;Firewall;Cyber Security;ISMS,"인천광역시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00004007,이XX,41세~45세,남자,서울특별시 서대문구,대졸(예정),3년,서버/백엔드 개발자,MongoDB;JPA;JavaScript,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00004008,유XX,41세~45세,남자,충청남도 부여군,석박사(예정),16년,정보보안 담당자,Cyber Security;ISMS;VPN,"충청남도 부여군, 충청남도 공주시",면접후결정,2025-09-10 05:52:41.669957
a00004009,성XX,25세이하,남자,부산광역시 사상구,초대졸(예정),신입,SW/솔루션,Java;React;GitHub;MySQL;Docker,"부산광역시 사상구, 부산광역시 동구, 부산광역시 북구",면접후결정,2025-09-10 05:52:41.669957
a00004010,이XX,26세~30세,여자,인천광역시 서구,대졸(예정),2년,프론트엔드 개발자,TypeScript;Git;GitHub;CSS,인천광역시,면접후결정,2025-09-10 05:52:41.669957
a00004011,서XX,41세~45세,남자,경상남도 창원시,초대졸(예정),9년,devops/시스템 엔지니어,Docker;GPU;Linux,"경상남도, 울산광역시",면접후결정,2025-09-10 05:52:41.669957
a00004012,최XX,26세~30세,남자,충청북도 청주시,대졸(예정),신입,SW/솔루션,Docker;GitHub;Git;React,"충청북도, 대전광역시",면접후결정,2025-09-10 05:52:41.669957
a00004013,구XX,46세이상,남자,경기도 여주시,대졸(예정),18년,SW/솔루션,Docker;Redis;Spring Framework;GitHub,"경기도, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00004014,윤XX,26세~30세,남자,인천광역시 서구,대졸(예정),2년,프론트엔드 개발자,HTML;TypeScript;GitHub;CSS;JavaScript,"인천광역시 서구, 인천광역시 부평구, 경기도 김포시",면접후결정,2025-09-10 05:52:41.669957
a00004015,조XX,26세~30세,남자,서울특별시 은평구,초대졸(예정),신입,iOS 개발자,Git;GitHub;Dart;Swift,"서울특별시 은평구, 서울특별시 마포구",면접후결정,2025-09-10 05:52:41.669957
a00004016,김XX,25세이하,남자,울산광역시 울주군,대졸(예정),신입,HW/임베디드,C++;UART;PCB;Bare-metal Programming;C,"울산광역시 울주군, 울산광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00004017,정XX,36세~40세,남자,서울특별시 송파구,대졸(예정),4년,SW/솔루션,Spring Framework;JPA;React;Git;Redis,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00004018,임XX,46세이상,여자,대구광역시 달서구,대졸(예정),17년,프론트엔드 개발자,Java;TypeScript;GitHub;React;AWS,"대구광역시, 경상북도",면접후결정,2025-09-10 05:52:41.669957
a00004019,유XX,25세이하,남자,부산광역시 연제구,초대졸(예정),신입,서버/백엔드 개발자,JIRA;MySQL;JavaScript,"부산광역시, 울산광역시",면접후결정,2025-09-10 05:52:41.669957
a00004020,강XX,26세~30세,남자,광주광역시 동구,초대졸(예정),신입,서버/백엔드 개발자,PyTorch;FastAPI;ExpressJS;JavaScript;Node.js,"광주광역시 동구, 광주광역시 광산구",면접후결정,2025-09-10 05:52:41.669957
a00004021,강XX,25세이하,남자,강원특별자치도 평창군,초대졸(예정),3년,서버/백엔드 개발자,MongoDB;PostgreSQL;JavaScript;JIRA,강원특별자치도,면접후결정,2025-09-10 05:52:41.669957
a00004022,안XX,46세이상,남자,서울특별시 성북구,대졸(예정),15년,정보보안 담당자,ISO;Firewall;ISO 27001;IPS;ISMS,"서울특별시 성북구, 서울특별시 종로구, 서울특별시 성동구",면접후결정,2025-09-10 05:52:41.669957
a00004023,서XX,46세이상,여자,광주광역시 북구,대졸(예정),20년 이상,devops/시스템 엔지니어,PaaS;Kubernetes;Grafana,"광주광역시 북구, 광주광역시 광산구, 광주광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00004024,고XX,46세이상,여자,서울특별시 강서구,대졸(예정),19년,서버/백엔드 개발자,ExpressJS;AWS;Python;TypeScript;FastAPI,"서울특별시 강서구, 서울특별시 마포구",면접후결정,2025-09-10 05:52:41.669957
a00004025,곽XX,26세~30세,남자,대구광역시 중구,대졸(예정),2년,프론트엔드 개발자,JavaScript;Java;TypeScript,"대구광역시 중구, 대구광역시 서구, 대구광역시 동구",면접후결정,2025-09-10 05:52:41.669957
a00004026,황XX,26세~30세,남자,서울특별시 구로구,대졸(예정),신입,정보보안 담당자,Encryption;Cyber Security;ISO,"인천광역시, 서울특별시 구로구, 서울특별시 동작구",면접후결정,2025-09-10 05:52:41.669957
a00004027,백XX,26세~30세,여자,서울특별시 강남구,대졸(예정),신입,HW/임베디드,RF;MCU;CAD,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00004028,권XX,26세~30세,여자,인천광역시 연수구,대졸(예정),4년,인공지능/머신러닝,FastAPI;MySQL;CUDA;Docker;Tensorflow,"인천광역시 연수구, 인천광역시 미추홀구",면접후결정,2025-09-10 05:52:41.669957
a00004029,류XX,41세~45세,남자,강원특별자치도 삼척시,대졸(예정),5년,정보보안 담당자,ISO 27001;ISO;Network Security;CISA;ISMS,"강원특별자치도, 경상북도",면접후결정,2025-09-10 05:52:41.669957
a00004030,김XX,46세이상,남자,경기도 부천시,대졸(예정),20년 이상,정보보안 담당자,VPN;ISMS-P;CISM;CISA;IPS,"경기도 부천시, 경기도 광명시, 서울특별시 양천구",면접후결정,2025-09-10 05:52:41.669957
a00004031,윤XX,25세이하,남자,경상북도 포항시,대졸(예정),신입,정보보안 담당자,ISO 27001;CISM;ISMS,"대구광역시, 경상북도 포항시, 울산광역시 북구",면접후결정,2025-09-10 05:52:41.669957
a00004032,송XX,26세~30세,남자,대전광역시 유성구,대졸(예정),신입,웹퍼블리셔,Java;Kubernetes;AWS;RDBMS;NoSQL,"대전광역시 유성구, 대전광역시 중구, 대전광역시 대덕구",면접후결정,2025-09-10 05:52:41.669957
a00004033,윤XX,46세이상,여자,서울특별시 송파구,대졸(예정),14년,빅데이터 엔지니어,RDBMS;Docker;Spring;AWS;Azure,"서울특별시 송파구, 서울특별시 광진구, 서울특별시 성동구",면접후결정,2025-09-10 05:52:41.669957
a00004034,류XX,25세이하,남자,서울특별시 성북구,대졸(예정),신입,DBA,Azure SQL;MSSQL;NoSQL,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00004035,문XX,31세~35세,남자,경기도 성남시,대졸(예정),7년,인공지능/머신러닝,AWS;Linux;Git,"인천광역시, 경기도 성남시, 경기도 과천시",면접후결정,2025-09-10 05:52:41.669957
a00004036,차XX,46세이상,여자,서울특별시 관악구,대졸(예정),12년,서버/백엔드 개발자,JavaScript;Spring Framework;PyTorch,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00004037,정XX,26세~30세,여자,전라남도 여수시,대졸(예정),신입,SW/솔루션,Redis;Java;MySQL,전라남도,면접후결정,2025-09-10 05:52:41.669957
a00004038,배XX,31세~35세,남자,대전광역시 중구,대졸(예정),1년,정보보안 담당자,ISMS;Firewall;Encryption;ISO 27001,대전광역시,면접후결정,2025-09-10 05:52:41.669957
a00004039,최XX,25세이하,남자,강원특별자치도 원주시,대졸(예정),1년,빅데이터 엔지니어,Spring;Jenkins;Docker;NoSQL;Kubernetes,"강원특별자치도 원주시, 강원특별자치도 횡성군",면접후결정,2025-09-10 05:52:41.669957
a00004040,박XX,26세~30세,남자,강원특별자치도 강릉시,대졸(예정),신입,정보보안 담당자,VPN;Firewall;IPS;ISMS,"강원특별자치도 강릉시, 강원특별자치도 동해시, 강원특별자치도 속초시",면접후결정,2025-09-10 05:52:41.669957
a00004041,차XX,25세이하,남자,경기도 구리시,대졸(예정),신입,iOS 개발자,Firebase;Restful API;GitHub;Flutter,"경기도 구리시, 서울특별시 강동구",면접후결정,2025-09-10 05:52:41.669957
a00004042,유XX,25세이하,여자,경기도 군포시,대졸(예정),신입,정보보안 담당자,CISSP;VPN;IPS;Network Security;CISM,경기도,면접후결정,2025-09-10 05:52:41.669957
